1.616182357870640018e+00,3.081565698568411449e-01
1.685316275225994698e+00,2.956424643652595385e-01
1.754446213212739414e+00,2.829970495197251523e-01
1.823558863615745151e+00,2.701364371601928660e-01
1.892640765916204781e+00,2.569681317202783255e-01
1.961678216499883609e+00,2.433867818124020310e-01
2.030657095114097199e+00,2.292687527667105485e-01
2.099562567956046344e+00,2.144648941542124376e-01
2.168378607882866405e+00,1.987905557632565490e-01
2.237087239999392629e+00,1.820113655394757224e-01
2.305667364692736143e+00,1.638223530777409565e-01
2.374092909331453782e+00,1.438163521218962515e-01
2.442329872172896543e+00,1.214345803805652046e-01
2.510331457461985494e+00,9.588647568879737904e-02
2.578029755946140256e+00,6.601416860556019728e-02
2.645320811186638643e+00,3.005215395159455127e-02
2.712036165432574197e+00,6.268362123907500916e+00
2.777884553854948813e+00,6.209791426575838713e+00
2.842321432179947038e+00,6.128852004143984900e+00
2.904225170619558760e+00,6.008535110081362873e+00
2.961004239377964975e+00,5.813154264109673619e+00
3.006087726071839050e+00,5.472043369812238822e+00
3.025029534994915892e+00,4.932200073225406101e+00
3.006361222221147322e+00,4.391138977137023502e+00
2.961408164899583362e+00,4.048502257062414955e+00
2.904673609598178885e+00,3.852292320052860930e+00
2.842777237690349068e+00,3.731552605176267079e+00
2.778329154167132664e+00,3.650381310964853299e+00
2.712458047445124976e+00,3.591672639943657153e+00
2.645711500803434202e+00,3.546709255508281977e+00
2.578382287734349188e+00,3.510687717251454565e+00
2.510639734131269396e+00,3.480773184697454781e+00
2.442588377149379930e+00,3.455193862828958906e+00
2.374296573555074730e+00,3.432788152487655786e+00
2.305811506445423209e+00,3.412763169426627385e+00
2.237167541611480015e+00,3.394558622466130160e+00
2.168391111913792635e+00,3.377766326097953353e+00
2.099503683835822088e+00,3.362080595635784874e+00
2.030523611229870351e+00,3.347266539732690838e+00
1.961467314728389866e+00,3.333139115714837786e+00
1.892350036679740111e+00,3.319548863580749298e+00
1.823186320153939333e+00,3.306371892410267854e+00
1.753990304144540602e+00,3.293502626950139955e+00
1.684775894741229907e+00,3.280848364330436695e+00
1.615556853099009871e+00,3.268325012653589212e+00
1.546346829827568881e+00,3.255853575980118819e+00
1.477159368899443770e+00,3.243357063804426232e+00
1.408007900658818423e+00,3.230757564558853545e+00
1.338905742157338263e+00,3.217973245816484251e+00
1.269866123541311120e+00,3.204915033721027484e+00
1.200902261705001806e+00,3.191482678579621535e+00
1.132027507532308075e+00,3.177559822464280259e+00
1.063255602079457685e+00,3.163007526958102389e+00
9.946010924347806759e-01,3.147655455538879821e+00
9.260799841746548688e-01,3.131289463634489678e+00
8.577107526027282214e-01,3.113633596743060394e+00
7.895159152451639573e-01,3.094323178531544372e+00
7.215245152370152182e-01,3.072863282313442745e+00
6.537761459752354787e-01,3.048562379474141437e+00
5.863277088493374922e-01,3.020422091957804867e+00
5.192652824416768009e-01,2.986945592339496081e+00
4.527261567204288184e-01,2.945786832543559441e+00
3.869425885357222761e-01,2.893068435563110441e+00
3.223360739671161657e-01,2.821961228388278897e+00
2.597411830523566056e-01,2.719508227080345009e+00
2.009969881777535772e-01,2.559199820407217274e+00
1.506259938585696734e-01,2.285876453007139375e+00
1.196665751678971379e-01,1.821136386724007572e+00
1.236520002130474527e-01,1.245760574029601386e+00
1.599898435241435823e-01,8.243728828201688508e-01
2.127094342413002881e-01,5.810598110299531882e-01
2.724789892091075139e-01,4.360825731179591713e-01
3.355729589484555131e-01,3.417118000998398131e-01
4.004457310645899160e-01,2.752201230574713442e-01
4.663791911326355955e-01,2.253389908033760491e-01
5.330035041989553690e-01,1.860323691593976925e-01
6.001117181380883903e-01,1.538243306781317266e-01
6.675799908722782616e-01,1.265866918007780839e-01
7.353298841589229751e-01,1.029481635104927406e-01
8.033090870404580031e-01,8.198645625235823076e-02
8.714809021509274389e-01,6.305816046727841240e-02
9.398181983306163056e-01,4.569988768375532473e-02
1.008299779192495027e+00,2.956826144611968132e-02
1.076908127920654490e+00,1.440207452445640968e-02
1.145627972649818194e+00,6.283182906031548498e+00
1.214445361377061605e+00,6.269377272827722614e+00
1.283347064730243403e+00,6.256036944991798521e+00
1.352320196034161537e+00,6.243049474325481185e+00
1.421351978464444610e+00,6.230317408498594389e+00
1.490429612524018177e+00,6.217753608915341346e+00
