-4.238917231559753418e-01, 3.783873319625854492e+00, 8.516442030668258667e-02
-5.331602096557617188e-01, 3.774170875549316406e+00, 1.108120754361152649e-01
-3.487820625305175781e-01, 5.852284431457519531e-01, -4.321730136871337891e-01
-1.320879936218261719e+00, 2.501700401306152344e+00, 7.751187682151794434e-02
-1.909658163785934448e-01, 1.466961503028869629e+00, -2.801921367645263672e-01
-4.669701457023620605e-01, 8.781028985977172852e-01, -1.149985119700431824e-01
2.246453762054443359e-01, 6.560137271881103516e-01, -6.396272182464599609e-01
-1.268130660057067871e+00, 2.298072576522827148e+00, 2.285872213542461395e-02
-2.609753608703613281e-01, 3.803504467010498047e+00, 7.896450906991958618e-02
-9.577882289886474609e-02, 3.973205387592315674e-01, -1.872773468494415283e-01
9.255084395408630371e-02, 3.834051609039306641e+00, 2.753681242465972900e-01
1.086058020591735840e+00, 1.079516410827636719e+00, -3.383539915084838867e-01
1.890601217746734619e-01, 5.128971338272094727e-01, -6.118962764739990234e-01
-9.220795035362243652e-01, 3.885613918304443359e+00, -9.878897666931152344e-02
-1.776673048734664917e-01, 9.637879133224487305e-01, 9.600651264190673828e-02
5.464200973510742188e-01, 3.658759355545043945e+00, 2.254143357276916504e-02
1.043820828199386597e-01, 5.308940410614013672e-01, -5.160117149353027344e-02
8.302440643310546875e-01, 1.991021871566772461e+00, -7.149425745010375977e-01
9.736509323120117188e-01, 3.815835714340209961e+00, 5.349067449569702148e-01
6.101020053029060364e-02, 1.609344601631164551e+00, 4.852885603904724121e-01
2.595781981945037842e-01, 4.471148848533630371e-01, -5.795496702194213867e-01
7.547700405120849609e-01, 2.206933498382568359e+00, 6.350604295730590820e-01
9.338250160217285156e-01, 9.046404957771301270e-01, -3.572370707988739014e-01
7.142487764358520508e-01, 4.094946861267089844e+00, -2.682036757469177246e-01
-1.614210754632949829e-01, 1.596334338188171387e+00, -1.431061327457427979e-01
1.160976409912109375e+00, 2.551937580108642578e+00, -6.858013868331909180e-01
1.651070356369018555e+00, 2.249633312225341797e+00, 4.133737981319427490e-01
-5.002215504646301270e-01, 7.302346229553222656e-01, -1.972743868827819824e-02
1.002864480018615723e+00, 1.969658851623535156e+00, -7.280046939849853516e-01
1.017427563667297363e+00, 1.341135263442993164e+00, -5.787919163703918457e-01
8.229325413703918457e-01, 3.724151849746704102e+00, 5.213311910629272461e-01
-1.282610893249511719e-01, 7.286087274551391602e-01, 5.856431722640991211e-01
1.625595211982727051e+00, 3.350644588470458984e+00, -3.504663705825805664e-01
-9.975812435150146484e-01, 1.905176877975463867e+00, -2.038366161286830902e-02
1.231735944747924805e-01, 1.687712669372558594e+00, 4.994957447052001953e-01
-3.639149665832519531e-01, 3.666521050035953522e-03, -1.475723981857299805e-01
7.923595905303955078e-01, 3.544544219970703125e+00, -2.158409506082534790e-01
-7.942311167716979980e-01, 1.637195706367492676e+00, -3.951771557331085205e-02
1.443719387054443359e+00, 2.705167293548583984e+00, -7.069573998451232910e-01
2.244006395339965820e-01, 9.002612233161926270e-01, 6.718406677246093750e-01
1.177488088607788086e+00, 3.301377058029174805e+00, 4.976032972335815430e-01
-4.254430830478668213e-01, 1.058682441711425781e+00, 2.499711699783802032e-02
1.534077525138854980e+00, 3.573540925979614258e+00, -2.702275514602661133e-01
1.640087604522705078e+00, 3.122437000274658203e+00, -5.411322116851806641e-01
-4.418615996837615967e-01, 9.762084484100341797e-01, -1.285941451787948608e-01
1.632630825042724609e+00, 2.850107908248901367e+00, 5.826268196105957031e-01
1.517517268657684326e-01, 1.233578562736511230e+00, 6.593377590179443359e-01
1.469857692718505859e+00, 2.815469503402709961e+00, 6.975024342536926270e-01
2.389783561229705811e-01, 1.032693982124328613e+00, 6.842960715293884277e-01
1.064257860183715820e+00, 1.274165511131286621e+00, -5.123189091682434082e-01
1.282615363597869873e-01, 1.777249813079833984e+00, 4.525600969791412354e-01
1.123932600021362305e+00, 3.013501167297363281e+00, 2.052170038223266602e-01
3.941372036933898926e-03, 4.185032367706298828e+00, -4.794180393218994141e-02
1.639036417007446289e+00, 2.989427089691162109e+00, -5.557421445846557617e-01
3.432227969169616699e-01, 2.136406898498535156e+00, -3.395729660987854004e-01
-1.745360940694808960e-01, 8.214300274848937988e-01, -5.641105175018310547e-01
1.029155492782592773e+00, 1.799803495407104492e+00, -7.115200757980346680e-01
7.910108566284179688e-01, 4.101774215698242188e+00, 7.530775666236877441e-02
6.884333491325378418e-01, 2.122911930084228516e+00, 6.392500400543212891e-01
-2.155828624963760376e-01, 1.511617064476013184e+00, -1.382249742746353149e-01
1.020391464233398438e+00, 1.234954118728637695e+00, 5.290898680686950684e-01
1.400449872016906738e+00, 1.414175271987915039e+00, -5.070108175277709961e-02
1.482451200485229492e+00, 1.664270758628845215e+00, -2.604619562625885010e-01
-2.346862107515335083e-02, 3.964873075485229492e+00, -3.927713036537170410e-01
9.271609783172607422e-01, 1.650126218795776367e+00, -7.054116129875183105e-01
9.520016312599182129e-01, 2.794377803802490234e+00, 3.577725496143102646e-03
1.668896675109863281e+00, 3.186941623687744141e+00, 4.565997123718261719e-01
1.304778158664703369e-01, 4.136181831359863281e+00, 2.942768931388854980e-01
7.554972767829895020e-01, 5.292809605598449707e-01, -1.028109565377235413e-01
2.049020528793334961e-01, 1.851634502410888672e+00, 4.674777984619140625e-01
1.107691526412963867e+00, 1.341780781745910645e+00, 5.184061527252197266e-01
4.285970330238342285e-01, 1.570228099822998047e+00, -6.922879815101623535e-01
-8.495388180017471313e-02, 3.230695724487304688e-01, -5.609248280525207520e-01
4.229352474212646484e-01, 2.208261489868164062e+00, -3.603660464286804199e-01
1.070638298988342285e+00, 3.981293201446533203e+00, 1.263365000486373901e-01
1.312450647354125977e+00, 1.296203374862670898e+00, -1.519147753715515137e-01
1.760816335678100586e+00, 3.170593023300170898e+00, 1.439534127712249756e-01
1.781290650367736816e+00, 2.927931785583496094e+00, 1.567131578922271729e-01
2.680135667324066162e-01, 1.955643177032470703e+00, 4.439998269081115723e-01
1.018192529678344727e+00, 9.997382760047912598e-01, -3.448125720024108887e-01
1.383153349161148071e-01, 3.919745922088623047e+00, -4.002336859703063965e-01
1.768489360809326172e+00, 3.061528205871582031e+00, 1.595821678638458252e-01
1.796282529830932617e+00, 2.777548313140869141e+00, 1.497194617986679077e-01
-7.588648051023483276e-02, 4.221397638320922852e-01, -5.850508213043212891e-01
9.620339274406433105e-01, 2.745881319046020508e+00, -3.142596483230590820e-01
-1.254279732704162598e+00, 3.585910558700561523e+00, 1.272618770599365234e-01
5.297142267227172852e-01, 4.000168800354003906e+00, 4.571558833122253418e-01
1.365217566490173340e+00, 2.682967424392700195e+00, 7.086568474769592285e-01
4.862966537475585938e-01, 1.490172594785690308e-01, 2.166603654623031616e-01
1.695810317993164062e+00, 3.003087520599365234e+00, -4.514945745468139648e-01
-1.047693729400634766e+00, 3.782435178756713867e+00, -1.687313169240951538e-01
1.044457674026489258e+00, 2.809375762939453125e+00, -3.531799316406250000e-01
6.922059655189514160e-01, 4.054797649383544922e+00, -3.784425258636474609e-01
1.253489255905151367e+00, 1.195256233215332031e+00, -9.829024225473403931e-02
-1.144791126251220703e+00, 3.498029232025146484e+00, 1.116305440664291382e-01
6.687576770782470703e-01, 4.636610746383666992e-01, 2.216051369905471802e-01
1.630355119705200195e+00, 3.140108108520507812e+00, 5.546976327896118164e-01
9.938080310821533203e-01, 3.509675264358520508e+00, 4.694392085075378418e-01
-2.132629454135894775e-01, 1.974419802427291870e-01, -1.377028524875640869e-01
-2.494110167026519775e-01, 3.837059259414672852e+00, -2.146673500537872314e-01
-4.632757306098937988e-01, 3.792516231536865234e+00, -1.512691527605056763e-01
-3.470070958137512207e-01, 4.131731033325195312e+00, 7.492578029632568359e-02
-3.541744872927665710e-02, 1.762555539608001709e-01, 5.312970876693725586e-01
-1.282099355012178421e-02, 1.837175369262695312e+00, 1.135893464088439941e-01
5.819721817970275879e-01, 3.692823648452758789e+00, -2.936501204967498779e-01
1.526513099670410156e+00, 3.388658046722412109e+00, 5.153354406356811523e-01
6.231142878532409668e-01, 3.679447174072265625e-01, 1.750904172658920288e-01
1.069860935211181641e+00, 2.931051492691040039e+00, -1.388390064239501953e-01
-2.011248767375946045e-01, 4.111632704734802246e-01, 5.349322557449340820e-01
1.572339653968811035e+00, 1.880049467086791992e+00, -2.981212735176086426e-01
-2.010411322116851807e-01, 1.870699524879455566e-01, 1.591060310602188110e-01
-6.113399565219879150e-02, 7.385519742965698242e-01, 1.245819777250289917e-01
1.490245103836059570e+00, 3.484546661376953125e+00, -4.926968812942504883e-01
1.035602569580078125e+00, 9.708262085914611816e-01, 2.896918356418609619e-01
-3.470551371574401855e-01, 8.870889544486999512e-01, -2.758155204355716705e-02
3.165002465248107910e-01, 1.787618160247802734e+00, -5.860770940780639648e-01
4.905283823609352112e-02, 1.698644042015075684e+00, 4.224400520324707031e-01
-2.485646456480026245e-01, 6.613649129867553711e-01, -5.858337134122848511e-02
8.553334474563598633e-01, 2.276127576828002930e+00, 6.480182409286499023e-01
6.131948232650756836e-01, 3.632006883621215820e+00, 1.294386386871337891e-01
1.153251171112060547e+00, 3.792865276336669922e+00, 4.850558042526245117e-01
-5.760870873928070068e-03, 1.708350539207458496e+00, 3.337236046791076660e-01
8.803092837333679199e-01, 4.054749488830566406e+00, -1.567939370870590210e-01
-2.083349823951721191e-01, 8.664817810058593750e-01, 1.270866990089416504e-01
1.769083738327026367e-01, 4.146347522735595703e+00, -2.823334932327270508e-01
1.477967739105224609e+00, 1.546027660369873047e+00, -6.377766374498605728e-03
7.408047914505004883e-01, 4.042180061340332031e+00, 3.669649064540863037e-01
1.512934207916259766e+00, 1.840353250503540039e+00, -3.726425766944885254e-01
2.289693355560302734e-01, 1.295861721038818359e+00, 6.725339889526367188e-01
-4.818392992019653320e-01, 2.979033887386322021e-01, -2.174538969993591309e-01
-9.067685157060623169e-02, 1.719575405120849609e+00, 8.516116440296173096e-02
1.128797531127929688e+00, 3.020482063293457031e+00, -2.329165637493133545e-01
1.611086845397949219e+00, 1.989329099655151367e+00, -3.199999034404754639e-01
5.178625136613845825e-02, 4.123908519744873047e+00, -3.034346997737884521e-01
1.631671376526355743e-02, 4.524606466293334961e-02, 4.669813215732574463e-01
5.720463395118713379e-01, 3.515736460685729980e-01, -2.733733057975769043e-01
1.220531105995178223e+00, 2.445987939834594727e+00, -7.201759815216064453e-01
1.122370600700378418e+00, 2.878844738006591797e+00, 4.247451424598693848e-01
2.763330936431884766e-03, 1.882882952690124512e+00, 5.965959280729293823e-03
5.088983178138732910e-01, 3.924180984497070312e+00, -4.825270175933837891e-01
-2.378782629966735840e-01, 3.834815979003906250e+00, 2.055142223834991455e-01
-6.571395993232727051e-01, 1.594383835792541504e+00, 7.176059484481811523e-02
-2.485081404447555542e-01, 1.103553771972656250e+00, 7.669270783662796021e-02
-1.429412126541137695e+00, 3.131617069244384766e+00, -1.204288601875305176e-01
1.165932178497314453e+00, 3.181070804595947266e+00, 3.977813720703125000e-01
1.679052114486694336e+00, 2.030757427215576172e+00, -1.643858104944229126e-01
-1.441557854413986206e-01, 1.646317005157470703e+00, 2.764555998146533966e-02
6.905530691146850586e-01, 2.467005252838134766e+00, 3.425025939941406250e-01
1.583344697952270508e+00, 3.454474687576293945e+00, -3.118100762367248535e-01
-2.548537850379943848e-01, 7.792108654975891113e-01, 1.039942204952239990e-01
1.004002466797828674e-01, 8.383078575134277344e-01, -6.584389209747314453e-01
-3.963631093502044678e-01, 3.896090984344482422e+00, 3.158826828002929688e-01
1.206906586885452271e-01, 9.369196891784667969e-01, -6.625840067863464355e-01
-8.782238960266113281e-01, 3.765770912170410156e+00, -2.495750337839126587e-01
4.973621368408203125e-01, 1.775798678398132324e+00, 6.686524152755737305e-01
3.743446469306945801e-01, 3.758063316345214844e+00, -2.709988355636596680e-01
1.626823663711547852e+00, 2.319250583648681641e+00, -4.782507121562957764e-01
-1.101611927151679993e-01, 5.696908235549926758e-01, -1.658255904912948608e-01
8.636018633842468262e-01, 2.661680936813354492e+00, -2.869401574134826660e-01
5.432134866714477539e-01, 4.084829807281494141e+00, 3.515348434448242188e-01
-5.487717986106872559e-01, 3.919214248657226562e+00, 3.070570528507232666e-01
-2.826750874519348145e-01, 1.401353359222412109e+00, -1.222842410206794739e-01
1.198132634162902832e+00, 3.282893180847167969e+00, -5.239421129226684570e-01
-1.986547410488128662e-01, 1.555751204490661621e+00, 4.994391649961471558e-02
2.584476768970489502e-01, 2.160880804061889648e+00, 2.663078717887401581e-02
4.057064652442932129e-01, 8.050807714462280273e-01, -6.433379650115966797e-01
1.115022659301757812e+00, 3.136943340301513672e+00, 1.847732625901699066e-02
-2.341741621494293213e-01, 1.501820325851440430e+00, -3.888790309429168701e-02
1.815763235092163086e+00, 2.633356094360351562e+00, 4.650075361132621765e-02
1.687468051910400391e+00, 3.135758161544799805e+00, -4.489794969558715820e-01
-5.788545012474060059e-01, 1.474496006965637207e+00, 7.759010791778564453e-02
4.721432328224182129e-01, 2.368807554244995117e+00, 6.039672717452049255e-02
-3.227788209915161133e-01, 1.302622556686401367e+00, -9.519914537668228149e-02
-2.163318097591400146e-01, 6.776273846626281738e-01, 1.086480617523193359e-01
-1.394469141960144043e-01, 1.555004954338073730e+00, -2.704029679298400879e-01
1.383878111839294434e+00, 2.809071302413940430e+00, -6.999927163124084473e-01
5.033515691757202148e-01, 8.335853219032287598e-01, -6.203641891479492188e-01
-1.119879931211471558e-01, 8.393706083297729492e-01, 1.109797134995460510e-01
1.501634567975997925e-01, 1.417853713035583496e+00, 6.205530166625976562e-01
-1.796360611915588379e-01, 2.657496333122253418e-01, 5.164603590965270996e-01
2.727661132812500000e-01, 3.749266624450683594e+00, -6.987525522708892822e-02
1.043648719787597656e-01, 1.998187780380249023e+00, 1.804377767257392406e-03
1.147723078727722168e+00, 3.298791408538818359e+00, -4.387909173965454102e-01
-4.351760745048522949e-01, 3.806338310241699219e+00, 1.880026459693908691e-01
1.452972054481506348e+00, 3.498239994049072266e+00, 5.334169268608093262e-01
1.393419027328491211e+00, 3.675714731216430664e+00, -3.725185692310333252e-01
1.151147723197937012e+00, 1.852510333061218262e+00, 6.898552179336547852e-01
-5.370097756385803223e-01, 1.375630378723144531e+00, -8.352764695882797241e-02
1.516579031944274902e+00, 3.481801509857177734e+00, 4.482115209102630615e-01
8.679637312889099121e-01, 2.697582244873046875e+00, 1.756032109260559082e-01
2.023296952247619629e-01, 3.783881664276123047e+00, 1.555988341569900513e-01
1.518536806106567383e+00, 1.643804311752319336e+00, -3.795611858367919922e-02
1.230667710304260254e+00, 1.966771721839904785e+00, 6.850674748420715332e-01
2.096782773733139038e-01, 1.992635726928710938e+00, -3.344504237174987793e-01
-4.643917679786682129e-01, 4.053893566131591797e+00, 2.236596792936325073e-01
1.204068899154663086e+00, 3.903010368347167969e+00, -1.548932194709777832e-01
-8.611634969711303711e-01, 3.688187837600708008e+00, 1.645889878273010254e-01
1.107837200164794922e+00, 2.621342658996582031e+00, 6.290626525878906250e-01
6.133716106414794922e-01, 1.814050316810607910e+00, -6.969689130783081055e-01
1.529076814651489258e+00, 2.275664091110229492e+00, 5.920313596725463867e-01
7.395011186599731445e-02, 1.327293276786804199e+00, 6.092891097068786621e-01
-1.000638961791992188e+00, 3.596075534820556641e+00, 8.387504518032073975e-02
2.949603796005249023e-01, 3.385542035102844238e-01, -5.268455743789672852e-01
-4.667496085166931152e-01, 4.509974122047424316e-01, 2.701546549797058105e-01
1.107197165489196777e+00, 2.054033756256103516e+00, -7.270584106445312500e-01
8.043500781059265137e-01, 1.892454028129577637e+00, -7.233169674873352051e-01
-8.338228613138198853e-02, 3.805799007415771484e+00, 1.103438138961791992e-01
9.140686988830566406e-01, 3.555069684982299805e+00, -4.232344031333923340e-01
6.509227156639099121e-01, 3.914122104644775391e+00, -5.047422051429748535e-01
-4.321529269218444824e-01, 3.830966949462890625e+00, -2.421016395092010498e-01
-1.386213541030883789e+00, 2.974244356155395508e+00, 2.645331434905529022e-02
1.772619009017944336e+00, 2.425784349441528320e+00, 9.309567511081695557e-02
1.636068701744079590e+00, 2.211419582366943359e+00, -4.267308712005615234e-01
2.149969637393951416e-01, 2.589035034179687500e-01, -5.277599692344665527e-01
-1.376556754112243652e+00, 2.831102848052978516e+00, 2.077886275947093964e-02
1.349781751632690430e+00, 1.433871626853942871e+00, 2.962310910224914551e-01
1.099797263741493225e-01, 1.174022078514099121e+00, -6.542138457298278809e-01
3.830898702144622803e-01, 1.704221963882446289e+00, 6.479874849319458008e-01
4.943750798702239990e-01, 4.125018119812011719e+00, 2.721883058547973633e-01
1.035066246986389160e+00, 3.342785835266113281e+00, 2.352987080812454224e-01
-1.693037003278732300e-01, 2.863224148750305176e-01, -1.660782694816589355e-01
2.646128460764884949e-02, 7.662143707275390625e-01, -6.416998505592346191e-01
7.840903401374816895e-01, 1.566991806030273438e+00, -7.168167829513549805e-01
1.329626441001892090e+00, 3.782204151153564453e+00, -2.185592949390411377e-01
8.717133998870849609e-01, 3.484312772750854492e+00, 1.442994773387908936e-01
-1.161454677581787109e+00, 3.595174312591552734e+00, 1.994457542896270752e-01
-9.940694570541381836e-01, 3.846035242080688477e+00, 8.541543781757354736e-02
8.129549026489257812e-01, 3.983445167541503906e+00, -4.189868569374084473e-01
-1.652474552392959595e-01, 5.878286808729171753e-02, -2.742455005645751953e-01
1.210417509078979492e+00, 1.202766895294189453e+00, 2.633408308029174805e-01
-7.763142585754394531e-01, 3.980898141860961914e+00, 1.450131554156541824e-02
1.524309873580932617e+00, 3.551820278167724609e+00, 3.407072722911834717e-01
-7.733572274446487427e-02, 4.151883125305175781e+00, 2.018207907676696777e-01
6.631928682327270508e-01, 4.097553730010986328e+00, 2.900477051734924316e-01
6.711862087249755859e-01, 1.519333600997924805e+00, -7.192654609680175781e-01
1.145783901214599609e+00, 1.112276792526245117e+00, 2.764514386653900146e-01
1.323261559009552002e-01, 3.781121730804443359e+00, -8.192194998264312744e-02
1.044916868209838867e+00, 2.529884099960327148e+00, 6.345805525779724121e-01
-1.225524842739105225e-01, 8.956775069236755371e-02, 2.786851525306701660e-01
1.516399145126342773e+00, 2.504486560821533203e+00, -6.493772268295288086e-01
-3.978354334831237793e-01, 1.012691180221736431e-03, 4.452328663319349289e-03
9.186014533042907715e-03, 4.016038894653320312e+00, 3.962211012840270996e-01
8.180192708969116211e-01, 1.663862466812133789e+00, -7.236473560333251953e-01
3.334941565990447998e-01, 4.018333911895751953e+00, -4.386828243732452393e-01
1.196862459182739258e+00, 1.100457191467285156e+00, 6.514825671911239624e-02
-2.202061265707015991e-01, 2.722346782684326172e-01, 9.609378874301910400e-02
-9.658081531524658203e-01, 3.651645898818969727e+00, 1.637601256370544434e-01
1.620078563690185547e+00, 3.394064903259277344e+00, 2.927909493446350098e-01
1.255731344223022461e+00, 3.870906829833984375e+00, -3.737347573041915894e-02
1.682606339454650879e+00, 3.082720279693603516e+00, 4.718078076839447021e-01
1.409213185310363770e+00, 2.939439773559570312e+00, 6.882823705673217773e-01
1.357659339904785156e+00, 3.780334472656250000e+00, -7.146774977445602417e-02
-2.246099114418029785e-01, 4.048785686492919922e+00, -3.414418101310729980e-01
1.136623024940490723e+00, 3.199156045913696289e+00, -3.209581971168518066e-01
1.317542791366577148e-01, 3.479821383953094482e-01, 5.768845081329345703e-01
1.744989752769470215e+00, 3.141734600067138672e+00, 2.636212408542633057e-01
-1.536687463521957397e-01, 3.875153064727783203e-01, 1.529287844896316528e-01
1.251679360866546631e-01, 4.092473506927490234e+00, -3.637103438377380371e-01
-7.750378847122192383e-01, 3.775913715362548828e+00, -2.463525235652923584e-01
5.926404595375061035e-01, 3.756253957748413086e+00, -4.121470451354980469e-01
4.125028252601623535e-01, 1.155591130256652832e+00, 6.978389620780944824e-01
1.612949371337890625e+00, 3.264750957489013672e+00, 4.886479973793029785e-01
1.738609552383422852e+00, 2.638873100280761719e+00, -4.230809509754180908e-01
