1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002593994140625e+01
1.805001831054687500e+01
1.804998588562011719e+01
1.804982948303222656e+01
1.804911804199218750e+01
1.804594230651855469e+01
1.803225708007812500e+01
1.797580528259277344e+01
1.775673103332519531e+01
1.698000907897949219e+01
1.460608673095703125e+01
9.192699432373046875e+00
4.164939880371093750e+00
7.610336303710937500e+00
1.231025886535644531e+01
1.551009559631347656e+01
1.708252143859863281e+01
1.748005676269531250e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805001640319824219e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002593994140625e+01
1.805001831054687500e+01
1.804998588562011719e+01
1.804983520507812500e+01
1.804914474487304688e+01
1.804607963562011719e+01
1.803292846679687500e+01
1.797898483276367188e+01
1.777117919921875000e+01
1.704139137268066406e+01
1.483639335632324219e+01
9.825446128845214844e+00
4.034596443176269531e+00
2.730494499206542969e+00
8.209664344787597656e+00
1.331086158752441406e+01
1.622528457641601562e+01
1.698403930664062500e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002212524414062e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.804994392395019531e+01
1.804994392395019531e+01
1.804994392395019531e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002784729003906e+01
1.805002593994140625e+01
1.805002021789550781e+01
1.804999351501464844e+01
1.804986953735351562e+01
1.804931449890136719e+01
1.804691696166992188e+01
1.803695297241210938e+01
1.799776458740234375e+01
1.785487937927246094e+01
1.738860321044921875e+01
1.610482788085937500e+01
1.337504768371582031e+01
9.061526298522949219e+00
4.298518180847167969e+00
4.152432441711425781e+00
1.059347915649414062e+01
1.515782356262207031e+01
1.634898376464843750e+01
