3.705050051212310791e-02,1.942420378327369690e-03,9.993115067481994629e-01,-3.705050423741340637e-02,-1.942420727573335171e-03,-9.993115067481994629e-01,2.494748353958129883e+00,1.307903975248336792e-01,-9.274958819150924683e-02,1.179466992616653442e-01,-2.469930410385131836e+00,4.279537824913859367e-04
1.923810690641403198e-01,-9.710357189178466797e-01,-1.417011022567749023e-01,-1.923810839653015137e-01,9.710357189178466797e-01,1.417011171579360962e-01,-7.889199256896972656e-02,3.982041776180267334e-01,-2.835883140563964844e+00,-2.810113430023193359e+00,-5.567405223846435547e-01,1.610334766155574471e-05
1.419500447809696198e-02,9.898126721382141113e-01,-1.416664123535156250e-01,-1.419500540941953659e-02,-9.898126125335693359e-01,1.416664123535156250e-01,-5.819596815854310989e-03,-4.057984948158264160e-01,-2.835866928100585938e+00,2.864449262619018555e+00,-4.108105972409248352e-02,-1.188464466395089403e-05
-1.013909354805946350e-01,-8.439095020294189453e-01,5.268175005912780762e-01,1.013909205794334412e-01,8.439094424247741699e-01,-5.268174409866333008e-01,-1.800036430358886719e-01,-1.498228549957275391e+00,-2.434657096862792969e+00,-2.844232797622680664e+00,3.417511582374572754e-01,5.244785279501229525e-05
-4.646820425987243652e-01,8.735131621360778809e-01,-1.450701951980590820e-01,4.646820127964019775e-01,-8.735131621360778809e-01,1.450701951980590820e-01,1.951735466718673706e-01,-3.668889105319976807e-01,-2.834323644638061523e+00,2.528912305831909180e+00,1.345270752906799316e+00,-1.951842859853059053e-04
-2.911173105239868164e-01,7.273367047309875488e-01,-6.214756965637207031e-01,2.911173105239868164e-01,-7.273367047309875488e-01,6.214756965637207031e-01,6.603792905807495117e-01,-1.649912476539611816e+00,-2.240296363830566406e+00,2.654421567916870117e+00,1.063010931015014648e+00,6.737825460731983185e-04
-7.127929329872131348e-01,1.854774355888366699e-01,6.764054298400878906e-01,7.127929925918579102e-01,-1.854774355888366699e-01,-6.764054894447326660e-01,-1.435916543006896973e+00,3.736430406570434570e-01,-1.615619063377380371e+00,5.594428777694702148e-01,2.149113178253173828e+00,2.290723932674154639e-04
9.661282300949096680e-01,-2.086001634597778320e-01,1.519282013177871704e-01,-9.661282896995544434e-01,2.086001485586166382e-01,-1.519282013177871704e-01,1.710968315601348877e-01,-3.694212064146995544e-02,-1.138745903968811035e+00,-2.442576587200164795e-01,-1.132898211479187012e+00,-2.228181576356291771e-03
6.498170644044876099e-02,-7.116993069648742676e-01,-6.994723081588745117e-01,-6.498169898986816406e-02,7.116992473602294922e-01,6.994722485542297363e-01,-1.821776330471038818e-01,1.995264530181884766e+00,-2.047066688537597656e+00,-2.852653980255126953e+00,-2.603577673435211182e-01,-1.056243418133817613e-04
-2.298546433448791504e-01,4.307887852191925049e-01,8.726900219917297363e-01,2.298546284437179565e-01,-4.307888150215148926e-01,-8.726899623870849609e-01,-1.173234224319458008e+00,2.198851108551025391e+00,-1.394439935684204102e+00,2.519273519515991211e+00,1.345452308654785156e+00,-6.177254253998398781e-04
