3.705050051212310791e-02,1.942420378327369690e-03,9.993115067481994629e-01,-3.705050051212310791e-02,-1.942420261912047863e-03,-9.993114471435546875e-01,2.220958471298217773e+00,1.164366155862808228e-01,-8.257064968347549438e-02,1.165168359875679016e-01,-2.222488641738891602e+00,0.000000000000000000e+00
1.923810690641403198e-01,-9.710357189178466797e-01,-1.417011022567749023e-01,-1.923810690641403198e-01,9.710356593132019043e-01,1.417011022567749023e-01,-6.128757819533348083e-02,3.093465864658355713e-01,-2.203067779541015625e+00,-2.183092117309570312e+00,-4.325130283832550049e-01,0.000000000000000000e+00
1.419500447809696198e-02,9.898126721382141113e-01,-1.416664123535156250e-01,-1.419500447809696198e-02,-9.898126721382141113e-01,1.416664272546768188e-01,-4.521057475358247757e-03,-3.152517974376678467e-01,-2.203093767166137695e+00,2.225310564041137695e+00,-3.191340342164039612e-02,0.000000000000000000e+00
-1.013909354805946350e-01,-8.439095020294189453e-01,5.268175005912780762e-01,1.013909280300140381e-01,8.439095020294189453e-01,-5.268175005912780762e-01,-1.398576498031616211e-01,-1.164080500602722168e+00,-1.891658544540405273e+00,-2.209646463394165039e+00,2.654764652252197266e-01,0.000000000000000000e+00
-4.646820425987243652e-01,8.735131621360778809e-01,-1.450701951980590820e-01,4.646820127964019775e-01,-8.735131621360778809e-01,1.450701951980590820e-01,1.516190022230148315e-01,-2.850146889686584473e-01,-2.201821804046630859e+00,1.964667439460754395e+00,1.045142412185668945e+00,0.000000000000000000e+00
-2.911173105239868164e-01,7.273367047309875488e-01,-6.214756965637207031e-01,2.911173403263092041e-01,-7.273367047309875488e-01,6.214756965637207031e-01,5.136957764625549316e-01,-1.283433675765991211e+00,-1.742681503295898438e+00,2.065138816833496094e+00,8.265740871429443359e-01,0.000000000000000000e+00
-7.127929329872131348e-01,1.854774355888366699e-01,6.764054298400878906e-01,7.127929329872131348e-01,-1.854774355888366699e-01,-6.764054894447326660e-01,-1.319559216499328613e+00,3.433654308319091797e-01,-1.484699845314025879e+00,5.076325535774230957e-01,1.950840592384338379e+00,0.000000000000000000e+00
9.661282300949096680e-01,-2.086001634597778320e-01,1.519282013177871704e-01,-9.661282300949096680e-01,2.086001783609390259e-01,-1.519282162189483643e-01,1.764825880527496338e-01,-3.810497745871543884e-02,-1.174591064453125000e+00,-2.508091330528259277e-01,-1.161618351936340332e+00,0.000000000000000000e+00
6.498170644044876099e-02,-7.116993069648742676e-01,-6.994723081588745117e-01,-6.498169898986816406e-02,7.116993069648742676e-01,6.994723677635192871e-01,-1.415460407733917236e-01,1.550255060195922852e+00,-1.590503692626953125e+00,-2.216320753097534180e+00,-2.023611664772033691e-01,0.000000000000000000e+00
-2.298546433448791504e-01,4.307887852191925049e-01,8.726900219917297363e-01,2.298545986413955688e-01,-4.307887256145477295e-01,-8.726899623870849609e-01,-9.142874479293823242e-01,1.713538646697998047e+00,-1.086670398712158203e+00,1.963513612747192383e+00,1.047665834426879883e+00,0.000000000000000000e+00
