8.208066970109939575e-02,9.479986503720283508e-03,9.965806007385253906e-01,-2.189643448218703270e-03,1.994999591261148453e-03,1.613666099729016423e-04,-1.856903400039300323e-04,8.011429599719122052e-07,1.528626125946175307e-05,-1.072855957318097353e-05,-2.218234731117263436e-04,2.993727548528113402e-06
-7.899664044380187988e-01,-5.686919689178466797e-01,-2.292217910289764404e-01,-2.738840412348508835e-04,4.989376757293939590e-04,-2.939627156592905521e-04,-7.731233490630984306e-04,2.482506097294390202e-04,2.048511058092117310e-03,-1.343785435892641544e-03,2.174291061237454414e-03,-7.632623310200870037e-04
2.088799327611923218e-01,2.248913049697875977e-01,9.517316222190856934e-01,-1.611464889720082283e-03,2.989394124597311020e-03,-3.527108638081699610e-04,-1.183993299491703510e-05,2.367993438383564353e-04,-5.335641981218941510e-05,-2.004145935643464327e-04,4.240777343511581421e-06,4.298362182453274727e-05
-8.252917528152465820e-01,-4.186156392097473145e-01,3.790177702903747559e-01,-6.398756522685289383e-04,-1.255134120583534241e-04,-1.531922956928610802e-03,5.927119636908173561e-04,3.819227276835590601e-04,1.712424098514020443e-03,-1.036601024679839611e-03,1.976350089535117149e-03,-7.431647100020200014e-05
5.017037391662597656e-01,-4.792692661285400391e-01,-7.201349139213562012e-01,2.957273318315856159e-05,5.009858286939561367e-04,-3.128169337287545204e-04,-6.724165868945419788e-04,2.029069699347019196e-03,-1.818860298953950405e-03,2.182420110329985619e-03,1.358902780339121819e-03,6.160623161122202873e-04
1.605049669742584229e-01,4.971642196178436279e-01,-8.526815772056579590e-01,9.014132956508547068e-05,9.529865928925573826e-04,5.726158269681036472e-04,2.545894123613834381e-03,1.214833930134773254e-03,1.187548390589654446e-03,1.756894867867231369e-03,-2.624528948217630386e-03,-1.199546852149069309e-03
2.136103659868240356e-01,9.762250185012817383e-01,-3.681380301713943481e-02,-1.362300536129623652e-04,5.741852510254830122e-05,7.321505690924823284e-04,4.021254717372357845e-04,1.069199934136122465e-04,5.168608389794826508e-03,5.679006222635507584e-03,-1.258222735486924648e-03,-4.132678732275962830e-04
-9.238409256795421243e-05,-9.886133074760437012e-01,-1.504782736301422119e-01,-6.434597307816147804e-04,5.862159014213830233e-05,-3.847375046461820602e-04,-2.435342175886034966e-03,-8.050315664149820805e-04,5.290397442877292633e-03,-5.698776338249444962e-03,3.893038083333522081e-04,-2.554152393713593483e-03
5.089536774903535843e-03,-1.043713465332984924e-01,9.945253729820251465e-01,-2.109943423420190811e-03,1.776672550477087498e-03,1.972522441064938903e-04,1.081096343114040792e-05,-8.629261283203959465e-04,-9.061588207259774208e-05,7.297768024727702141e-04,-2.226261130999773741e-07,-3.758035518330871128e-06
9.459027051925659180e-01,3.221454620361328125e-01,-3.860627114772796631e-02,-4.314082034397870302e-04,1.419596257619559765e-03,1.275603892281651497e-03,-5.813762982143089175e-08,-2.315216534043429419e-07,-3.356350816829944961e-06,4.127072770643280819e-06,-1.208712365041719750e-05,2.589580390122137032e-07
-9.275388717651367188e-01,3.380770683288574219e-01,-1.592970341444015503e-01,-5.144952447153627872e-04,-1.447837799787521362e-03,-7.700320566073060036e-05,-2.673289272934198380e-04,4.339409642852842808e-04,2.477531787008047104e-03,1.083084498532116413e-03,2.802498638629913330e-03,-3.587159153539687395e-04
7.347559332847595215e-01,-5.695032477378845215e-01,-3.685101866722106934e-01,-2.453877532389014959e-04,3.628614940680563450e-04,-1.050041290000081062e-03,2.194928238168358803e-04,-1.417385181412100792e-03,2.628093119710683823e-03,-2.217935398221015930e-03,-2.209773287177085876e-03,-1.007212442345917225e-03
4.598838388919830322e-01,-2.312899678945541382e-01,8.573282957077026367e-01,-6.227432750165462494e-04,1.496265060268342495e-03,7.377111469395458698e-04,-1.120071276091039181e-03,3.527781518641859293e-04,6.959955790080130100e-04,-5.515015218406915665e-04,-1.462127664126455784e-03,-9.861897706286981702e-05
-8.247855901718139648e-01,-3.275657445192337036e-02,5.644959807395935059e-01,9.145270450972020626e-04,-1.443929853849112988e-03,1.252427930012345314e-03,8.410312148043885827e-06,9.206556796925724484e-07,1.234173851116793230e-05,1.304159127357706893e-06,3.003285564773250371e-05,3.648254505606018938e-06
-8.783496618270874023e-01,4.563103914260864258e-01,-1.424173712730407715e-01,-4.327688366174697876e-04,-9.030559449456632137e-04,-2.243506605736911297e-04,-2.241562178824096918e-04,6.011363002471625805e-04,3.308530896902084351e-03,1.866462291218340397e-03,3.437009640038013458e-03,-4.989789449609816074e-04
6.772853732109069824e-01,-1.166785359382629395e-01,7.264094352722167969e-01,-1.268380874535068870e-04,9.099508752115070820e-04,2.644201740622520447e-04,-2.934745571110397577e-04,1.563599216751754284e-04,2.987431944347918034e-04,-1.758186845108866692e-04,-4.736835253424942493e-04,8.784400415606796741e-05
4.627633690834045410e-01,-2.387698888778686523e-01,-8.537206649780273438e-01,7.238300750032067299e-04,1.127814175561070442e-03,7.692677172599360347e-05,-3.096601867582648993e-04,8.043283596634864807e-04,-3.928085498046129942e-04,7.023717625997960567e-04,3.538201563060283661e-04,2.817670174408704042e-04
