3.389830235391855240e-04,2.076646089553833008e+00,1.376644849777221680e+00,-1.032241038046777248e-03,-1.597672002390027046e-03,2.013903111219406128e-03
3.310577885713428259e-04,1.933501958847045898e+00,1.376644849777221680e+00,-8.319214684888720512e-04,-2.229362027719616890e-03,1.661483664065599442e-03
3.076526627410203218e-04,1.790354371070861816e+00,1.376644849777221680e+00,-5.733866128139197826e-04,-2.664444036781787872e-03,1.231489237397909164e-03
2.698620373848825693e-04,1.647200345993041992e+00,1.376644849777221680e+00,-3.044488839805126190e-04,-2.871236531063914299e-03,7.441096822731196880e-04
2.194529661210253835e-04,1.504036426544189453e+00,1.376644849777221680e+00,-7.475950405932962894e-05,-2.844536211341619492e-03,2.220500900875777006e-04
1.587824954185634851e-04,1.360860586166381836e+00,1.376644849777221680e+00,7.324206671910360456e-05,-2.606113208457827568e-03,-3.102502669207751751e-04
9.068758663488551974e-05,1.217670917510986328e+00,1.376644849777221680e+00,1.122479588957503438e-04,-2.198266331106424332e-03,-8.279856410808861256e-04
1.835218972701113671e-05,1.074465751647949219e+00,1.376644849777221680e+00,3.506139182718470693e-05,-1.677125808782875538e-03,-1.306796330027282238e-03
-5.484134089783765376e-05,9.312448501586914062e-01,1.376644849777221680e+00,-1.440116902813315392e-04,-1.102915732190012932e-03,-1.724647474475204945e-03
-1.254705566680058837e-04,7.880082726478576660e-01,1.376644849777221680e+00,-3.918486763723194599e-04,-5.307238898240029812e-04,-2.061640145257115364e-03
-1.902329240692779422e-04,6.447569131851196289e-01,1.376644849777221680e+00,-6.626726826652884483e-04,-2.157641347366734408e-06,-2.302377251908183098e-03
-2.461001568008214235e-04,5.014925599098205566e-01,1.376644849777221680e+00,-9.064275072887539864e-04,4.587129806168377399e-04,-2.435505390167236328e-03
-2.904600114561617374e-04,3.582172989845275879e-01,1.376644849777221680e+00,-1.078063389286398888e-03,8.469052263535559177e-04,-2.454790752381086349e-03
-3.212383307982236147e-04,2.149337381124496460e-01,1.376644849777221680e+00,-1.145845628343522549e-03,1.172957476228475571e-03,-2.359298756346106529e-03
-3.369958722032606602e-04,7.164525240659713745e-02,1.376644849777221680e+00,-1.097187632694840431e-03,1.458027632907032967e-03,-2.153381705284118652e-03
-3.369958722032606602e-04,-7.164509594440460205e-02,1.376644849777221680e+00,-9.410810889676213264e-04,1.725509297102689743e-03,-1.846677623689174652e-03
-3.212383307982236147e-04,-2.149335741996765137e-01,1.376644849777221680e+00,-7.063974626362323761e-04,1.993850804865360260e-03,-1.453558565117418766e-03
-2.904600114561617374e-04,-3.582171499729156494e-01,1.376644849777221680e+00,-4.364640335552394390e-04,2.268904820084571838e-03,-9.922736790031194687e-04
-2.461001859046518803e-04,-5.014923810958862305e-01,1.376644849777221680e+00,-1.812230766518041492e-04,2.541242633014917374e-03,-4.844397190026938915e-04
-1.902329386211931705e-04,-6.447567343711853027e-01,1.376644849777221680e+00,1.209000765811651945e-05,2.785603282973170280e-03,4.611215626937337220e-05
